respondentId,timestamp,persona,demo_parentAge,demo_education,demo_relationship,demo_childrenCount,demo_childAge,health_gender,health_weightPerception,health_infoSources,nps_score,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6,knowledge_7,practices_1,practices_2,practices_3,practices_4,practices_5,practices_6,practices_7,practices_8,satisfaction_1,satisfaction_2,satisfaction_3,satisfaction_4,satisfaction_5,retro_know_1,retro_prac_1,open_challenges,open_likes,open_suggestions
hpB7ezNadSPvQI10e3Ol,2026-02-03T21:32:20.291Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"طبيب أطفال",5,5,3,3,4,4,5,4,5,5,4,5,4,5,4,3,4,4,3,3,4,4,2,"أواجه صعوبة في تنويع الأكل بسبب ضيق الوقت","استفدت كثيراً من التصميم الجذاب و {feature}","أتمنى إضافة استشارات مباشرة مع أطباء"
2PgT5KVkBGsq1vU7DCuU,2026-02-22T05:28:36.507Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",ثانوي,أم,"2-3 أطفال","11 – 14 سنة",ذكر,طبيعي,"طبيب أطفال",1,4,5,5,3,4,5,3,4,5,4,4,4,4,4,5,3,2,3,3,2,4,3,"بصراحة، ضيق الوقت يجعل من الصعب تحديد الكميات المناسبة","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم نظام تنبيهات للوجبات"
QZCJLJKLavx5YyZVuzaS,2026-02-05T15:32:17.488Z,"Busy Father / أب مشغول","25 – 35 سنة","دبلوم متوسط",أب,"طفل واحد","7 – 10 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",2,4,3,3,3,4,3,2,2,3,1,1,3,3,2,2,3,2,3,2,2,1,1,"المشكلة الأساسية هي منع طفلي عن السكريات","استفدت كثيراً من المعلومات القيمة و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
h7vhkCVbCdjjNxiIMI1B,2026-02-09T05:55:42.424Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دراسات عليا",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"طبيب أطفال",3,5,4,4,4,4,5,5,3,5,4,4,4,5,5,4,2,2,2,1,1,3,4,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب تحديد الكميات المناسبة","رائع، خاصة النصائح العملية","لا يوجد، شكراً لكم"
O7cYCrw9J67q6q4peBSy,2026-01-27T01:09:12.643Z,"Busy Father / أب مشغول","25 – 35 سنة",جامعي,أب,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",10,3,2,3,3,4,3,3,2,3,2,2,2,3,3,3,5,5,5,4,5,2,2,"أواجه صعوبة في تنويع الأكل بسبب قلة الخيارات المتاحة","أكثر ما أعجبني هو المتابعة المستمرة","أتمنى إضافة استشارات مباشرة مع أطباء"
rZ6NMczixmAsDXqlmghf,2026-02-05T18:28:50.007Z,"General Parent / العينة العامة","أقل من 25 سنة",جامعي,أب,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",7,3,3,3,4,3,4,3,3,3,2,3,2,3,2,3,4,3,5,4,5,1,2,"بصراحة، ضيق الوقت يجعل من الصعب تنويع الأكل","أكثر ما أعجبني هو النصائح العملية","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
JE4bp8WMnDfMdhzUHJz1,2026-02-08T18:05:55.954Z,"Busy Father / أب مشغول","أقل من 25 سنة",ثانوي,أب,"2-3 أطفال","11 – 14 سنة",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",2,3,4,4,3,3,4,3,2,2,2,3,3,2,2,2,3,1,2,2,2,2,2,"المشكلة الأساسية هي تحديد الكميات المناسبة","أكثر ما أعجبني هو التقييم الشامل","أتمنى إضافة استشارات مباشرة مع أطباء"
XK4wxrjdeYb1UpCANI3l,2026-01-29T20:54:09.739Z,"General Parent / العينة العامة","25 – 35 سنة","أقل من ثانوي",أب,"طفل واحد","أقل من 3 سنوات",أنثى,طبيعي,"طبيب أطفال",10,3,3,3,2,3,3,3,3,3,2,4,2,3,4,3,5,5,5,4,5,3,2,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة فيديوهات توضيحية أكثر"
m8CanrgYaghKRGEehtyP,2026-02-19T00:06:58.815Z,"General Parent / العينة العامة","36 – 45 سنة","دراسات عليا",أب,"2-3 أطفال","3 – 6 سنوات",أنثى,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",2,2,3,2,4,3,2,2,2,3,2,2,3,3,3,3,3,2,2,3,3,1,1,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","رائع، خاصة التقييم الشامل","أتمنى إضافة نظام تنبيهات للوجبات"
4VTNLRHRRX89jvyuiV8M,2026-02-05T15:39:07.392Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",ثانوي,أم,"طفل واحد","أقل من 3 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",9,4,5,5,4,4,3,4,5,5,3,4,4,4,5,5,5,5,5,5,5,2,3,"أواجه صعوبة في تنويع الأكل بسبب قلة الخيارات المتاحة","رائع، خاصة التصميم الجذاب","أتمنى إضافة وصفات صحية سريعة"
6sJnPTBvLMJclASUrZTg,2026-02-07T16:21:40.476Z,"General Parent / العينة العامة","36 – 45 سنة","دبلوم متوسط",أم,"طفل واحد","أقل من 3 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",5,3,2,4,2,4,4,3,3,3,3,4,4,3,3,4,3,3,2,3,2,1,2,"المشكلة الأساسية هي تنويع الأكل","استفدت كثيراً من النصائح العملية و {feature}","أتمنى إضافة استشارات مباشرة مع أطباء"
AFxTvO1RHpYGMy7Pr5R3,2026-01-31T22:33:17.765Z,"Busy Father / أب مشغول","36 – 45 سنة",جامعي,أب,"طفل واحد","11 – 14 سنة",ذكر,"لا أعلم","إنترنت/تواصل اجتماعي",6,4,4,3,3,3,4,2,2,2,1,2,3,3,1,2,4,4,2,3,4,2,2,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","رائع، خاصة النصائح العملية","أتمنى إضافة استشارات مباشرة مع أطباء"
ACfy3DKSxs6JySrtcW68,2026-02-15T12:07:02.374Z,"General Parent / العينة العامة","أقل من 25 سنة","دبلوم متوسط",أم,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"طبيب أطفال",7,3,4,2,3,2,3,2,3,2,2,4,3,2,3,4,5,5,4,5,4,2,2,"بصراحة، عملي لفترات طويلة يجعل من الصعب إيجاد وقت للطبخ","أكثر ما أعجبني هو المعلومات القيمة","أتمنى إضافة وصفات صحية سريعة"
j3ZhROCXMoSfHsiQZuJ1,2026-02-05T00:19:01.659Z,"General Parent / العينة العامة","25 – 35 سنة","أقل من ثانوي",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"طبيب أطفال",4,2,3,2,2,3,3,2,3,3,2,3,3,3,3,3,3,2,2,2,2,1,2,"المشكلة الأساسية هي إيجاد وقت للطبخ","استفدت كثيراً من المتابعة المستمرة و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
LChmYDcm0YZv7f4zU71j,2026-01-28T03:59:56.638Z,"Busy Father / أب مشغول","25 – 35 سنة",جامعي,أب,"2-3 أطفال","أكبر من 14 سنة",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",6,3,2,3,3,4,3,2,3,3,2,2,3,2,2,3,3,3,3,2,3,2,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب إيجاد وقت للطبخ","أكثر ما أعجبني هو التقييم الشامل","لا يوجد، شكراً لكم"
jDRGoho70TTVTB7WAR9E,2026-02-19T15:57:41.102Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"طفل واحد","7 – 10 سنوات",أنثى,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",1,4,4,3,4,4,4,4,4,3,4,3,3,5,4,4,3,3,2,2,2,3,3,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو التصميم الجذاب","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
8MTBm1WsN5Zf8kREnccf,2026-01-28T03:49:52.975Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","11 – 14 سنة",أنثى,طبيعي,"أخصائي تغذية",10,4,4,3,4,4,4,3,3,5,4,4,4,4,4,4,5,5,5,5,5,3,3,"المشكلة الأساسية هي توفير وجبات صحية","أكثر ما أعجبني هو النصائح العملية","أتمنى إضافة تطبيق للهواتف"
IG97x1YQbFogAthsqusL,2026-02-06T20:34:32.211Z,"General Parent / العينة العامة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","طبيب أطفال",2,3,2,3,3,3,4,4,3,2,2,4,4,3,3,3,2,3,3,3,2,3,3,"المشكلة الأساسية هي منع طفلي عن السكريات","استفدت كثيراً من التقييم الشامل و {feature}","أتمنى إضافة وصفات صحية سريعة"
NDUCIbfm8HeKA0NplyI1,2026-02-04T22:33:42.620Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أم,"طفل واحد","11 – 14 سنة",ذكر,طبيعي,"أخصائي تغذية",8,4,4,4,3,4,3,3,3,2,3,2,2,4,4,2,5,5,5,4,3,1,3,"بصراحة، عملي لفترات طويلة يجعل من الصعب إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو النصائح العملية","لا يوجد، شكراً لكم"
wdJgdmxcnfNR41CvjqO7,2026-01-30T02:08:21.817Z,"Busy Father / أب مشغول","أقل من 25 سنة",جامعي,أب,"4 أطفال فأكثر","3 – 6 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",2,3,3,4,2,2,3,2,2,2,3,2,2,2,2,1,2,2,1,2,3,3,3,"بصراحة، ضيق الوقت يجعل من الصعب تحديد الكميات المناسبة","أكثر ما أعجبني هو التصميم الجذاب","أتمنى إضافة نظام تنبيهات للوجبات"
7irEIrDWpDRk9tA3VB0n,2026-01-26T03:38:10.727Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"4 أطفال فأكثر","أقل من 3 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",9,3,3,3,4,4,2,3,3,3,4,3,3,4,4,4,5,5,5,5,5,2,2,"المشكلة الأساسية هي منع طفلي عن السكريات","استفدت كثيراً من النصائح العملية و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
gPWAtxA1yGoCrt62Qf5U,2026-02-18T05:50:05.766Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة","دبلوم متوسط",أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,"نحيف جداً","طبيب أطفال",6,3,5,5,4,4,4,4,4,5,5,5,4,5,5,5,3,2,2,4,2,2,3,"المشكلة الأساسية هي منع طفلي عن السكريات","رائع، خاصة التصميم الجذاب","سيكون أفضل لو تم تطبيق للهواتف"
yvd1gu66kVmG92PplAHK,2026-02-14T01:31:37.293Z,"General Parent / العينة العامة","أقل من 25 سنة",ثانوي,أب,"4 أطفال فأكثر","7 – 10 سنوات",أنثى,"لا أعلم","الإنترنت ومواقع التواصل الاجتماعي",6,4,4,3,3,4,3,4,3,4,3,3,3,3,3,4,3,4,3,3,4,3,2,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب ضيق الوقت","أكثر ما أعجبني هو التقييم الشامل","أتمنى إضافة استشارات مباشرة مع أطباء"
uwsFa3QGDVbUBX3ZtBGe,2026-02-04T20:18:43.083Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",ذكر,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",5,3,4,2,3,3,3,3,3,3,3,3,2,4,3,4,3,3,3,3,4,2,2,"أواجه صعوبة في تحديد الكميات المناسبة بسبب قلة الخيارات المتاحة","أكثر ما أعجبني هو المتابعة المستمرة","أتمنى إضافة وصفات صحية سريعة"
xPBpT6PS0x0gxOcZWoTV,2026-01-26T23:07:35.565Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,"وزن زائد","أخصائي تغذية",6,4,4,4,3,5,4,4,5,4,5,3,3,3,4,5,2,4,3,2,2,2,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من سهولة الاستخدام و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
zNPpJ9IEBRfcKjHN9PND,2026-02-08T06:38:26.431Z,"General Parent / العينة العامة","أقل من 25 سنة",جامعي,أم,"2-3 أطفال","11 – 14 سنة",أنثى,"لا أعلم","طبيب أطفال",6,3,3,4,3,2,4,4,2,4,2,4,2,2,3,2,3,4,4,3,3,3,1,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب تحديد الكميات المناسبة","أكثر ما أعجبني هو التصميم الجذاب","أتمنى إضافة وصفات صحية سريعة"
SLNgEufZRTpXukGEwtVt,2026-02-24T01:47:00.612Z,"Busy Father / أب مشغول","25 – 35 سنة","دبلوم متوسط",أب,"طفل واحد","3 – 6 سنوات",أنثى,"نحيف جداً","إنترنت/تواصل اجتماعي",1,2,4,3,3,3,4,4,1,2,2,1,2,2,2,1,3,2,2,3,2,1,2,"أواجه صعوبة في تحديد الكميات المناسبة بسبب تأثير الإعلانات على طفلي","استفدت كثيراً من سهولة الاستخدام و {feature}","لا يوجد، شكراً لكم"
XrPvacoMtYiHt63WeSHd,2026-02-06T09:13:04.731Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أب,"طفل واحد","3 – 6 سنوات",أنثى,"وزن زائد","الأهل والأصدقاء",3,3,3,3,4,4,3,4,3,3,3,3,2,3,3,4,2,1,3,3,2,2,3,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب تحديد الكميات المناسبة","أكثر ما أعجبني هو النصائح العملية","أتمنى إضافة تطبيق للهواتف"
kfMlJ0iRMTwP8lGrzjld,2026-01-29T06:11:22.791Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"الكتب والمجلات العلمية",8,4,4,4,5,4,4,4,3,4,5,4,4,5,4,4,5,4,4,4,5,4,3,"أواجه صعوبة في تنويع الأكل بسبب عملي لفترات طويلة","أكثر ما أعجبني هو المعلومات القيمة","لا يوجد، شكراً لكم"
cY8g3HNF9PqyabapRmBb,2026-02-07T14:34:22.516Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",6,3,2,4,3,4,3,2,3,3,3,4,3,4,3,3,3,4,4,3,3,3,2,"أواجه صعوبة في إيجاد وقت للطبخ بسبب ارتفاع الأسعار","أكثر ما أعجبني هو المعلومات القيمة","أتمنى إضافة فيديوهات توضيحية أكثر"
4DvUqmSDagQunhiS1fpV,2026-01-30T13:09:29.241Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أب,"2-3 أطفال","أقل من 3 سنوات",أنثى,"وزن زائد","طبيب أطفال",8,4,2,4,3,3,3,3,3,4,3,2,4,2,3,4,4,4,5,4,3,2,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب منع طفلي عن السكريات","استفدت كثيراً من سهولة الاستخدام و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
0DoiBA7r5UPnLYBSKCvQ,2026-02-23T22:45:18.779Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",ثانوي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",4,4,5,4,4,4,3,4,5,4,4,4,4,5,5,3,2,1,3,3,2,4,2,"بصراحة، عملي لفترات طويلة يجعل من الصعب توفير وجبات صحية","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم وصفات صحية سريعة"
1BtStFaIwW2kChJiOv1r,2026-02-04T17:03:37.773Z,"Busy Father / أب مشغول","36 – 45 سنة",جامعي,أب,"2-3 أطفال","3 – 6 سنوات",ذكر,"لا أعلم","إنترنت/تواصل اجتماعي",6,3,3,2,4,4,3,4,2,2,3,2,3,1,1,1,4,3,3,3,3,1,3,"أواجه صعوبة في تنويع الأكل بسبب ضيق الوقت","استفدت كثيراً من المعلومات القيمة و {feature}","أتمنى إضافة استشارات مباشرة مع أطباء"
OQD3qKaY9ADOsgimDiNf,2026-02-04T21:23:22.245Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أخرى,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"أخصائي تغذية",8,3,4,2,3,2,4,2,3,4,2,3,4,4,3,3,4,4,5,3,4,2,2,"المشكلة الأساسية هي منع طفلي عن السكريات","رائع، خاصة المعلومات القيمة","سيكون أفضل لو تم تطبيق للهواتف"
nsc52AF2RjJNec9qGUAO,2026-02-20T19:21:43.694Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",6,4,3,4,4,4,4,4,4,4,4,4,4,4,3,5,2,2,3,3,4,3,3,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب إيجاد وقت للطبخ","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم وصفات صحية سريعة"
LtQqRxBn999BwXWACnyv,2026-02-21T13:34:38.395Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"طفل واحد","7 – 10 سنوات",ذكر,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",5,3,5,5,5,4,3,5,3,4,4,3,3,4,4,4,4,4,3,3,2,4,3,"أواجه صعوبة في تحديد الكميات المناسبة بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من المعلومات القيمة و {feature}","لا يوجد، شكراً لكم"
bnHx2pkxmnf6sDW5RmXL,2026-02-08T11:11:06.765Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",أنثى,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",4,5,5,4,5,3,3,5,4,5,4,3,5,4,5,4,1,2,2,2,2,3,3,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب إيجاد وقت للطبخ","رائع، خاصة التصميم الجذاب","لا يوجد، شكراً لكم"
2FZkdIWqKy0BdhEn08r6,2026-02-02T02:09:21.031Z,"General Parent / العينة العامة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,"وزن زائد","أخصائي تغذية",1,3,3,3,3,3,3,3,2,3,4,3,3,3,2,4,2,2,2,3,1,2,2,"أواجه صعوبة في إيجاد وقت للطبخ بسبب ضيق الوقت","رائع، خاصة المعلومات القيمة","أتمنى إضافة تطبيق للهواتف"
FqJcYgGUWQmIOUMBIHwp,2026-01-29T00:55:47.694Z,"Busy Father / أب مشغول","25 – 35 سنة","دبلوم متوسط",أب,"طفل واحد","أقل من 3 سنوات",ذكر,"نحيف جداً","إنترنت/تواصل اجتماعي",8,4,3,2,3,4,3,3,3,3,1,2,2,3,2,2,4,5,5,4,5,1,2,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","استفدت كثيراً من سهولة الاستخدام و {feature}","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
YQGkDzDUbqkYLpwgmMyz,2026-02-10T19:40:38.626Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة","أقل من ثانوي",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","طبيب أطفال",1,3,4,4,4,3,5,4,4,5,3,3,4,5,5,4,2,3,2,2,1,4,4,"أواجه صعوبة في توفير وجبات صحية بسبب عملي لفترات طويلة","استفدت كثيراً من التصميم الجذاب و {feature}","أتمنى إضافة تطبيق للهواتف"
WRhvNBwo9GtqwswlxDLE,2026-01-30T19:04:24.974Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أب,"2-3 أطفال","3 – 6 سنوات",ذكر,"نحيف جداً","طبيب أطفال",7,2,3,4,3,3,4,3,3,4,3,4,3,3,4,2,3,4,4,4,4,2,3,"أواجه صعوبة في توفير وجبات صحية بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من سهولة الاستخدام و {feature}","سيكون أفضل لو تم وصفات صحية سريعة"
HOpv32Wjwj47T8uVnoLo,2026-02-10T01:49:40.794Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",10,3,4,3,4,4,3,5,5,4,5,4,5,4,3,3,5,5,4,5,4,2,4,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب تأثير الإعلانات على طفلي","استفدت كثيراً من التقييم الشامل و {feature}","أتمنى إضافة وصفات صحية سريعة"
wkN4X8oJqEiANas3iWBn,2026-02-14T12:44:14.081Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة","دبلوم متوسط",أم,"طفل واحد","3 – 6 سنوات",أنثى,"نحيف جداً","طبيب أطفال",9,4,5,4,4,4,4,4,5,3,4,5,5,5,4,4,5,5,5,5,5,3,4,"المشكلة الأساسية هي إيجاد وقت للطبخ","رائع، خاصة التصميم الجذاب","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
QnHc8j3dzCCUUfJtYcHC,2026-01-28T23:45:56.388Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دراسات عليا",أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,طبيعي,"طبيب أطفال",2,4,4,4,3,4,4,4,5,4,3,3,4,4,4,4,1,2,1,2,2,2,4,"بصراحة، ضيق الوقت يجعل من الصعب منع طفلي عن السكريات","استفدت كثيراً من النصائح العملية و {feature}","أتمنى إضافة استشارات مباشرة مع أطباء"
8ly95Ly2kiTX2mlnTbNa,2026-02-03T04:14:43.974Z,"Engaged Mother / أم مهتمة","أكثر من 45 سنة",جامعي,أم,"طفل واحد","أقل من 3 سنوات",ذكر,طبيعي,"الكتب والمجلات العلمية",4,4,3,5,4,3,5,5,4,4,5,5,4,4,5,3,3,1,2,1,2,4,4,"أواجه صعوبة في إيجاد وقت للطبخ بسبب ارتفاع الأسعار","أكثر ما أعجبني هو التقييم الشامل","سيكون أفضل لو تم تطبيق للهواتف"
Q7xfISbLlQAwEPUJqCvU,2026-01-31T05:36:53.901Z,"General Parent / العينة العامة","أقل من 25 سنة",جامعي,أم,"4 أطفال فأكثر","3 – 6 سنوات",أنثى,"وزن زائد","طبيب أطفال",2,3,3,2,3,3,4,3,3,2,4,3,3,2,2,3,2,1,2,2,3,3,2,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب تحديد الكميات المناسبة","استفدت كثيراً من المتابعة المستمرة و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
uUnr5jp6N8MvPbgeG6LM,2026-02-01T15:53:54.992Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","11 – 14 سنة",ذكر,طبيعي,"طبيب أطفال",8,4,2,2,4,3,3,2,4,4,4,4,4,3,2,3,4,4,4,3,4,1,1,"المشكلة الأساسية هي تنويع الأكل","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم تطبيق للهواتف"
VRb8b39iFruaY6wMJOX1,2026-02-03T15:24:45.591Z,"Engaged Mother / أم مهتمة","أكثر من 45 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",2,3,4,4,5,3,3,4,4,3,4,3,4,4,4,4,2,3,2,3,2,4,3,"أواجه صعوبة في إيجاد وقت للطبخ بسبب قلة الخيارات المتاحة","استفدت كثيراً من المتابعة المستمرة و {feature}","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
0B8fmuTmWKWbqezVaqtj,2026-02-07T13:57:06.539Z,"General Parent / العينة العامة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"الأهل والأصدقاء",3,3,3,2,2,3,3,3,3,4,4,3,3,3,3,2,1,1,2,2,3,2,2,"أواجه صعوبة في تحديد الكميات المناسبة بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من التصميم الجذاب و {feature}","لا يوجد، شكراً لكم"
CjjkPfEXo2ezHdBzPWec,2026-01-30T15:06:21.541Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة","دبلوم متوسط",أم,"2-3 أطفال","11 – 14 سنة",أنثى,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",1,4,4,4,4,3,5,4,4,4,5,4,3,4,4,4,2,2,2,2,1,3,4,"المشكلة الأساسية هي إيجاد وقت للطبخ","رائع، خاصة المتابعة المستمرة","أتمنى إضافة نظام تنبيهات للوجبات"
4Gtja9VByH43Ad8293OZ,2026-02-16T00:32:26.401Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"طبيب أطفال",5,4,4,4,4,5,4,5,4,4,4,5,5,4,3,4,4,3,3,2,3,2,3,"أواجه صعوبة في تنويع الأكل بسبب تأثير الإعلانات على طفلي","رائع، خاصة التقييم الشامل","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
p6oLhzds4dAXZYLn7uFX,2026-02-24T08:13:02.328Z,"General Parent / العينة العامة","36 – 45 سنة","دبلوم متوسط",أم,"4 أطفال فأكثر","أقل من 3 سنوات",أنثى,"نحيف جداً","طبيب أطفال",4,3,4,4,4,4,3,3,4,4,3,4,3,4,2,3,2,2,3,2,1,2,3,"المشكلة الأساسية هي توفير وجبات صحية","رائع، خاصة المعلومات القيمة","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
OJAeczOJ7yW7zx613eBv,2026-02-02T22:15:30.323Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"طفل واحد","3 – 6 سنوات",ذكر,"سمنة مفرطة","أخصائي تغذية",6,4,4,4,5,5,4,5,4,4,4,4,5,5,4,5,4,4,2,2,2,4,3,"أواجه صعوبة في تحديد الكميات المناسبة بسبب تأثير الإعلانات على طفلي","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة وصفات صحية سريعة"
EFDnDB8cNDWxt5ZyABbr,2026-02-22T10:17:14.253Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"أخصائي تغذية",4,4,3,4,4,5,3,3,4,5,4,3,3,4,5,3,2,2,2,2,1,3,4,"أواجه صعوبة في منع طفلي عن السكريات بسبب عملي لفترات طويلة","أكثر ما أعجبني هو النصائح العملية","أتمنى إضافة وصفات صحية سريعة"
uWCBX5gsMNrBScAEefhD,2026-01-28T22:34:45.877Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","أكبر من 14 سنة",ذكر,"وزن زائد","الكتب والمجلات العلمية",4,4,3,3,4,3,4,4,4,4,4,3,5,3,3,4,2,3,1,1,3,4,3,"المشكلة الأساسية هي تحديد الكميات المناسبة","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم وصفات صحية سريعة"
